review_id,product_id,rating,comment,review_date
2295,OFF-LA-10001404,5,Отличный товар,2026-03-09
2296,OFF-LA-10001404,3,Рекомендую,2026-02-22
2297,OFF-LA-10001404,2,Не понравился,2026-03-05
2298,OFF-LA-10001474,3,Хороший,2026-01-09
2299,OFF-PA-10003072,5,Нормально,2026-02-10
2300,OFF-PA-10003072,1,Ужасный,2026-03-04
2301,OFF-PA-10003072,2,Не понравился,2026-01-08
2302,OFF-PA-10003072,5,Хороший,2026-03-07
2303,OFF-PA-10003072,2,Отличный товар,2026-01-26
2304,FUR-FU-10004960,2,Отличный товар,2026-01-14
2305,FUR-FU-10004960,4,Хороший,2026-02-23
2306,FUR-FU-10004960,2,Не понравился,2026-01-13
2307,TEC-AC-10003116,4,Не понравился,2026-01-10
2308,TEC-AC-10003116,4,Хороший,2026-01-29
2309,TEC-AC-10003116,2,Хороший,2026-02-15
2310,TEC-AC-10003116,4,Не понравился,2026-02-02
2311,TEC-AC-10003116,2,Отличный товар,2026-02-02
2312,OFF-AP-10004859,2,Плохой,2026-03-07
2313,OFF-AP-10004859,1,Не понравился,2026-03-05
2314,OFF-AP-10004859,5,Рекомендую,2026-03-02
2315,OFF-AP-10004859,5,Рекомендую,2026-02-08
2316,OFF-PA-10002659,4,Нормально,2026-03-01
2317,OFF-PA-10002659,1,Ужасный,2026-02-11
2318,OFF-PA-10002659,3,Нормально,2026-01-09
2319,OFF-PA-10002659,2,Не понравился,2026-01-22
2320,OFF-PA-10002659,4,Не понравился,2026-02-27
2321,OFF-BI-10004139,4,Ужасный,2026-03-04
2322,OFF-BI-10004139,3,Ужасный,2026-01-16
2323,OFF-BI-10004139,3,Рекомендую,2026-01-13
2324,OFF-BI-10004139,1,Рекомендую,2026-02-17
2325,OFF-AR-10002818,1,Не понравился,2026-01-19
2326,OFF-AR-10002818,1,Нормально,2026-03-03
2327,OFF-AR-10002818,5,Отличный товар,2026-03-03
2328,OFF-AR-10002818,1,Хороший,2026-01-26
2329,OFF-AR-10002818,1,Плохой,2026-02-05
2330,OFF-AP-10001303,3,Хороший,2026-01-24
2331,OFF-AP-10001303,1,Отличный товар,2026-02-11
2332,OFF-AP-10001303,3,Не понравился,2026-01-18
2333,OFF-AP-10001303,4,Рекомендую,2026-03-09
2334,OFF-ST-10002574,2,Плохой,2026-02-07
2335,OFF-ST-10002574,2,Рекомендую,2026-02-24
2336,OFF-ST-10002574,5,Хороший,2026-02-22
2337,OFF-ST-10002574,3,Хороший,2026-02-21
2338,FUR-FU-10004018,3,Отличный товар,2026-02-27
2339,FUR-FU-10004018,1,Плохой,2026-01-27
2340,FUR-FU-10004018,1,Ужасный,2026-02-04
2341,TEC-PH-10002549,1,Не понравился,2026-02-27
2342,TEC-PH-10002549,1,Ужасный,2026-03-04
2343,OFF-PA-10004911,1,Не понравился,2026-03-01
2344,TEC-MA-10002178,3,Не понравился,2026-01-30
2345,OFF-AR-10000411,1,Отличный товар,2026-02-20
2346,OFF-LA-10000262,2,Хороший,2026-01-10
2347,OFF-LA-10000262,1,Хороший,2026-01-26
2348,OFF-LA-10000262,5,Рекомендую,2026-02-03
2349,OFF-LA-10000262,1,Хороший,2026-02-08
2350,OFF-LA-10000262,2,Рекомендую,2026-02-17
2351,OFF-PA-10000466,1,Нормально,2026-02-22
2352,OFF-PA-10000466,5,Плохой,2026-01-19
2353,OFF-AR-10003829,4,Нормально,2026-02-02
2354,OFF-AR-10003829,5,Не понравился,2026-02-08
2355,OFF-AR-10003829,1,Не понравился,2026-01-21
2356,OFF-BI-10001758,5,Ужасный,2026-02-03
2357,OFF-BI-10001758,4,Не понравился,2026-03-05
2358,OFF-BI-10001758,2,Отличный товар,2026-02-24
2359,OFF-BI-10000136,3,Нормально,2026-01-25
2360,OFF-BI-10000136,1,Отличный товар,2026-02-03
2361,OFF-BI-10000136,1,Рекомендую,2026-02-24
2362,OFF-BI-10000136,3,Ужасный,2026-02-11
2363,OFF-ST-10000649,2,Хороший,2026-02-04
2364,OFF-ST-10000649,5,Ужасный,2026-02-07
2365,FUR-CH-10002961,3,Не понравился,2026-01-27
2366,FUR-CH-10002961,2,Плохой,2026-02-12
2367,FUR-CH-10002961,4,Отличный товар,2026-01-12
2368,FUR-CH-10002961,3,Хороший,2026-02-03
2369,OFF-PA-10004041,4,Плохой,2026-03-05
2370,OFF-PA-10004041,4,Хороший,2026-03-03
2371,TEC-PH-10001336,2,Нормально,2026-02-16
2372,TEC-PH-10001336,4,Плохой,2026-01-08
2373,TEC-AC-10001314,3,Ужасный,2026-02-09
2374,TEC-AC-10001314,1,Не понравился,2026-02-06
2375,TEC-AC-10001314,4,Не понравился,2026-01-16
2376,TEC-AC-10004510,2,Ужасный,2026-01-27
2377,TEC-AC-10004510,3,Нормально,2026-02-15
2378,TEC-AC-10004510,5,Ужасный,2026-01-21
2379,TEC-AC-10004510,2,Отличный товар,2026-01-31
2380,OFF-BI-10000042,3,Ужасный,2026-02-26
2381,OFF-BI-10000042,5,Нормально,2026-02-15
2382,OFF-BI-10000042,4,Ужасный,2026-01-15
2383,FUR-TA-10003008,3,Не понравился,2026-01-22
2384,FUR-TA-10003008,1,Плохой,2026-03-09
2385,FUR-TA-10003008,1,Ужасный,2026-02-12
2386,FUR-TA-10003008,3,Отличный товар,2026-02-19
2387,OFF-AP-10003590,4,Нормально,2026-02-13
2388,OFF-AP-10003590,3,Плохой,2026-01-12
2389,OFF-AP-10003590,5,Рекомендую,2026-02-07
2390,OFF-AP-10003590,4,Рекомендую,2026-03-01
2391,OFF-AP-10003590,3,Ужасный,2026-02-08
2392,OFF-PA-10000806,3,Отличный товар,2026-01-26
2393,OFF-PA-10000806,2,Не понравился,2026-01-17
2394,OFF-PA-10000806,3,Плохой,2026-02-17
2395,OFF-PA-10000806,1,Ужасный,2026-02-21
2396,OFF-PA-10000806,5,Плохой,2026-02-07
2397,OFF-AR-10000896,5,Отличный товар,2026-01-20
2398,OFF-AR-10000896,2,Нормально,2026-02-15
2399,OFF-AR-10000896,1,Хороший,2026-03-07
2400,OFF-AR-10000896,2,Хороший,2026-02-24
2401,OFF-AR-10000896,1,Не понравился,2026-02-28
2402,TEC-PH-10002310,5,Отличный товар,2026-01-12
2403,TEC-PH-10002310,2,Хороший,2026-01-16
2404,TEC-PH-10002310,3,Плохой,2026-03-02
2405,OFF-PA-10001289,1,Отличный товар,2026-01-26
2406,OFF-PA-10001289,2,Ужасный,2026-01-14
2407,OFF-PA-10001289,1,Нормально,2026-01-18
2408,OFF-PA-10001289,5,Плохой,2026-01-16
2409,OFF-PA-10001289,4,Ужасный,2026-03-08
2410,OFF-FA-10000053,3,Плохой,2026-03-08
2411,OFF-FA-10000053,3,Хороший,2026-02-08
2412,OFF-FA-10000053,3,Нормально,2026-02-22
2413,FUR-FU-10004091,1,Рекомендую,2026-03-04
2414,OFF-EN-10003001,5,Ужасный,2026-02-12
2415,FUR-TA-10002958,2,Рекомендую,2026-02-02
2416,FUR-TA-10002958,2,Плохой,2026-02-28
2417,FUR-TA-10002958,5,Отличный товар,2026-01-19
2418,FUR-TA-10002958,2,Нормально,2026-01-24
2419,FUR-TA-10001676,4,Не понравился,2026-03-01
2420,FUR-TA-10001676,4,Отличный товар,2026-02-20
2421,OFF-BI-10000822,4,Плохой,2026-03-06
2422,OFF-BI-10000822,1,Нормально,2026-01-17
2423,OFF-BI-10000822,4,Ужасный,2026-02-13
2424,OFF-PA-10004888,5,Отличный товар,2026-02-28
2425,OFF-PA-10004888,5,Хороший,2026-02-03
2426,FUR-TA-10002622,1,Плохой,2026-01-18
2427,FUR-TA-10002622,1,Отличный товар,2026-03-03
2428,OFF-PA-10000418,2,Хороший,2026-01-30
2429,OFF-PA-10000418,5,Не понравился,2026-01-30
2430,FUR-TA-10001039,3,Нормально,2026-02-15
2431,FUR-TA-10001039,5,Не понравился,2026-01-13
2432,FUR-TA-10001039,1,Плохой,2026-01-13
2433,FUR-TA-10001039,1,Ужасный,2026-01-12
2434,OFF-BI-10002867,2,Хороший,2026-01-17
2435,OFF-BI-10002867,2,Хороший,2026-01-25
2436,OFF-BI-10002867,1,Отличный товар,2026-01-10
2437,OFF-BI-10002867,2,Плохой,2026-02-24
2438,OFF-BI-10002867,3,Плохой,2026-02-14
2439,FUR-FU-10003976,5,Хороший,2026-02-09
2440,FUR-FU-10003976,3,Не понравился,2026-02-01
2441,TEC-PH-10002922,5,Хороший,2026-01-25
2442,TEC-PH-10002922,5,Плохой,2026-02-12
2443,OFF-PA-10000501,1,Рекомендую,2026-02-11
2444,OFF-PA-10000501,2,Ужасный,2026-01-20
2445,OFF-PA-10000501,5,Рекомендую,2026-01-25
2446,OFF-PA-10000501,1,Отличный товар,2026-01-24
2447,OFF-PA-10000501,3,Рекомендую,2026-01-09
2448,OFF-AP-10004980,2,Нормально,2026-02-09
2449,TEC-PH-10001750,1,Отличный товар,2026-02-23
2450,TEC-PH-10001750,4,Отличный товар,2026-01-18
2451,OFF-BI-10003708,5,Плохой,2026-01-31
2452,OFF-PA-10003673,4,Плохой,2026-01-11
2453,OFF-PA-10001639,5,Нормально,2026-02-06
2454,OFF-PA-10001639,1,Хороший,2026-01-12
2455,OFF-PA-10001639,1,Ужасный,2026-01-09
2456,OFF-PA-10001639,2,Рекомендую,2026-02-18
2457,OFF-PA-10001639,5,Отличный товар,2026-02-11
2458,TEC-AC-10004975,1,Ужасный,2026-01-13
2459,OFF-PA-10001712,2,Рекомендую,2026-01-28
2460,OFF-PA-10001712,4,Рекомендую,2026-02-17
2461,OFF-PA-10001712,5,Ужасный,2026-03-02
2462,OFF-PA-10001712,1,Не понравился,2026-02-04
2463,TEC-PH-10002564,1,Не понравился,2026-03-06
2464,TEC-PH-10002564,3,Ужасный,2026-02-05
2465,TEC-PH-10002564,5,Хороший,2026-02-21
2466,TEC-PH-10002564,1,Ужасный,2026-02-09
2467,TEC-PH-10002564,5,Нормально,2026-03-09
2468,OFF-BI-10004876,4,Плохой,2026-01-22
2469,OFF-BI-10004876,4,Нормально,2026-01-09
2470,OFF-BI-10004876,2,Нормально,2026-01-12
2471,TEC-PH-10004348,5,Хороший,2026-02-15
2472,TEC-PH-10004348,4,Плохой,2026-02-11
2473,OFF-BI-10004352,2,Нормально,2026-02-10
2474,OFF-BI-10004352,3,Нормально,2026-01-31
2475,OFF-BI-10004352,2,Ужасный,2026-03-04
2476,OFF-BI-10000977,2,Рекомендую,2026-01-19
2477,OFF-BI-10000977,2,Отличный товар,2026-02-11
2478,OFF-BI-10000977,3,Нормально,2026-02-08
2479,OFF-BI-10000977,2,Рекомендую,2026-01-28
2480,FUR-TA-10002530,2,Отличный товар,2026-01-18
2481,FUR-FU-10001473,4,Нормально,2026-01-27
2482,FUR-FU-10001473,3,Нормально,2026-01-21
2483,OFF-BI-10001765,4,Отличный товар,2026-01-18
2484,OFF-BI-10001765,3,Ужасный,2026-02-04
2485,OFF-BI-10001765,2,Плохой,2026-01-30
2486,OFF-BI-10001765,5,Нормально,2026-01-19
2487,FUR-CH-10000847,4,Ужасный,2026-01-29
2488,FUR-CH-10000847,5,Не понравился,2026-01-15
2489,FUR-CH-10000847,3,Не понравился,2026-02-05
2490,OFF-PA-10001293,5,Рекомендую,2026-02-06
2491,OFF-PA-10001293,5,Плохой,2026-01-25
2492,OFF-PA-10001293,4,Отличный товар,2026-02-02
2493,OFF-PA-10001293,4,Ужасный,2026-03-06
2494,OFF-AR-10000634,1,Плохой,2026-02-17
2495,OFF-AR-10000634,4,Хороший,2026-02-11
2496,OFF-AR-10000634,4,Плохой,2026-02-05
2497,OFF-AR-10000634,2,Отличный товар,2026-02-11
2498,FUR-FU-10004270,3,Рекомендую,2026-02-25
2499,FUR-FU-10004270,3,Нормально,2026-02-05
2500,FUR-FU-10004270,4,Плохой,2026-02-27
2501,FUR-FU-10004270,4,Не понравился,2026-02-08
2502,FUR-FU-10004270,3,Ужасный,2026-02-12
2503,OFF-AR-10003770,3,Хороший,2026-03-02
2504,OFF-AR-10003770,4,Плохой,2026-01-15
2505,OFF-LA-10003121,2,Отличный товар,2026-01-23
2506,OFF-LA-10003121,4,Рекомендую,2026-01-28
2507,OFF-LA-10003121,1,Рекомендую,2026-02-14
2508,OFF-PA-10002464,5,Нормально,2026-01-18
2509,OFF-PA-10002464,1,Рекомендую,2026-01-09
2510,OFF-PA-10002464,1,Хороший,2026-01-27
2511,OFF-PA-10002464,3,Ужасный,2026-01-25
2512,OFF-ST-10002214,5,Ужасный,2026-01-20
2513,OFF-ST-10002214,3,Не понравился,2026-03-07
2514,OFF-ST-10002214,2,Ужасный,2026-03-06
2515,OFF-PA-10000130,4,Отличный товар,2026-03-01
2516,TEC-AC-10000865,3,Рекомендую,2026-02-24
2517,TEC-PH-10003580,1,Отличный товар,2026-01-19
2518,TEC-PH-10003580,5,Отличный товар,2026-02-19
2519,TEC-PH-10003580,5,Нормально,2026-02-24
2520,TEC-PH-10003580,3,Ужасный,2026-01-10
2521,TEC-AC-10001109,2,Плохой,2026-03-09
2522,TEC-AC-10001109,2,Отличный товар,2026-01-23
2523,OFF-PA-10001838,1,Нормально,2026-01-31
2524,OFF-PA-10003823,3,Ужасный,2026-02-26
2525,OFF-PA-10003823,4,Плохой,2026-01-21
2526,OFF-PA-10003823,4,Рекомендую,2026-01-24
2527,OFF-PA-10003823,1,Отличный товар,2026-01-21
2528,TEC-PH-10001300,4,Плохой,2026-01-31
2529,TEC-PH-10001300,2,Хороший,2026-02-16
2530,TEC-PH-10001300,4,Нормально,2026-01-16
2531,TEC-PH-10001300,2,Плохой,2026-01-20
2532,TEC-PH-10001300,4,Не понравился,2026-02-20
2533,FUR-TA-10003715,3,Ужасный,2026-01-20
2534,FUR-TA-10003715,3,Ужасный,2026-03-03
2535,FUR-TA-10003715,5,Ужасный,2026-02-18
2536,FUR-TA-10003715,3,Ужасный,2026-01-13
2537,TEC-MA-10004458,5,Не понравился,2026-02-26
2538,OFF-BI-10004965,1,Плохой,2026-02-22
2539,OFF-BI-10004965,3,Хороший,2026-01-24
2540,OFF-BI-10004965,1,Хороший,2026-02-08
2541,OFF-AR-10001419,4,Не понравился,2026-01-13
2542,OFF-PA-10002586,3,Хороший,2026-03-05
2543,OFF-PA-10002586,3,Плохой,2026-02-17
2544,OFF-PA-10002586,4,Нормально,2026-02-07
2545,OFF-AR-10002221,2,Не понравился,2026-02-14
2546,OFF-AR-10002221,1,Не понравился,2026-02-23
2547,OFF-AR-10002221,1,Нормально,2026-03-05
2548,OFF-AR-10002221,5,Ужасный,2026-02-18
2549,OFF-AR-10002221,3,Не понравился,2026-02-23
2550,FUR-FU-10002456,4,Ужасный,2026-01-16
2551,FUR-FU-10002456,3,Рекомендую,2026-02-10
2552,FUR-FU-10002456,2,Плохой,2026-02-01
2553,OFF-FA-10004968,1,Нормально,2026-02-09
2554,OFF-FA-10004968,1,Отличный товар,2026-02-15
2555,OFF-PA-10001274,3,Рекомендую,2026-02-21
2556,OFF-ST-10000344,2,Нормально,2026-02-04
2557,OFF-ST-10000344,3,Рекомендую,2026-02-11
2558,OFF-ST-10003324,2,Хороший,2026-03-01
2559,OFF-ST-10000419,4,Рекомендую,2026-02-17
2560,OFF-ST-10000419,2,Плохой,2026-01-24
2561,OFF-ST-10000419,3,Отличный товар,2026-02-20
2562,OFF-AP-10001626,1,Плохой,2026-01-31
2563,OFF-AP-10001626,3,Не понравился,2026-01-23
2564,OFF-AP-10001626,2,Нормально,2026-02-05
2565,FUR-FU-10003981,3,Хороший,2026-02-26
2566,FUR-FU-10003981,3,Плохой,2026-01-16
2567,FUR-FU-10003981,4,Хороший,2026-01-28
2568,OFF-ST-10001291,1,Хороший,2026-01-23
2569,OFF-ST-10001291,5,Хороший,2026-03-01
2570,OFF-AP-10004868,2,Хороший,2026-01-23
2571,OFF-AP-10004868,5,Ужасный,2026-02-18
2572,OFF-AP-10004868,5,Не понравился,2026-01-29
2573,OFF-AP-10004868,2,Ужасный,2026-02-20
2574,OFF-AP-10004868,2,Ужасный,2026-02-08
2575,OFF-LA-10002195,1,Отличный товар,2026-02-17
2576,OFF-LA-10002195,4,Нормально,2026-01-18
2577,OFF-LA-10002195,1,Рекомендую,2026-02-03
2578,OFF-LA-10002195,2,Ужасный,2026-02-11
2579,OFF-AR-10001315,4,Хороший,2026-01-12
2580,OFF-EN-10003134,3,Нормально,2026-01-17
2581,OFF-EN-10003134,4,Ужасный,2026-02-07
2582,OFF-EN-10003134,4,Рекомендую,2026-02-05
2583,OFF-EN-10003134,2,Не понравился,2026-01-28
2584,OFF-AR-10001955,1,Нормально,2026-02-12
2585,OFF-AR-10001955,2,Хороший,2026-02-08
2586,OFF-AR-10001955,2,Ужасный,2026-01-22
2587,OFF-AR-10001955,3,Не понравился,2026-02-12
2588,OFF-AR-10001955,4,Ужасный,2026-02-15
2589,OFF-LA-10001641,3,Плохой,2026-03-07
2590,OFF-LA-10001641,3,Рекомендую,2026-02-08
2591,OFF-LA-10001641,2,Отличный товар,2026-03-04
2592,OFF-LA-10001641,2,Плохой,2026-01-17
2593,TEC-AC-10003038,1,Хороший,2026-01-24
2594,TEC-AC-10003038,4,Отличный товар,2026-02-21
2595,TEC-AC-10003038,4,Отличный товар,2026-02-17
2596,TEC-AC-10003038,4,Хороший,2026-01-30
2597,TEC-AC-10003038,3,Хороший,2026-01-25
2598,OFF-AR-10003504,4,Плохой,2026-02-06
2599,OFF-AR-10003504,1,Рекомендую,2026-02-20
2600,OFF-AR-10003504,2,Не понравился,2026-01-26
2601,OFF-AR-10003504,4,Хороший,2026-02-21
2602,OFF-EN-10003160,1,Отличный товар,2026-02-16
2603,TEC-AC-10003280,1,Отличный товар,2026-01-25
2604,TEC-AC-10003280,4,Плохой,2026-02-16
2605,TEC-AC-10003280,3,Нормально,2026-03-03
2606,TEC-AC-10003280,2,Нормально,2026-02-10
2607,TEC-PH-10000169,4,Хороший,2026-03-09
2608,TEC-PH-10000169,1,Плохой,2026-03-01
2609,OFF-PA-10001526,1,Отличный товар,2026-02-05
2610,OFF-PA-10001526,1,Рекомендую,2026-01-18
2611,OFF-PA-10001526,2,Отличный товар,2026-01-28
2612,OFF-PA-10001526,1,Хороший,2026-01-29
2613,OFF-AP-10004336,2,Плохой,2026-01-30
2614,OFF-AP-10004336,3,Хороший,2026-02-04
2615,OFF-AP-10004336,2,Не понравился,2026-03-07
2616,OFF-AP-10004336,5,Плохой,2026-03-02
2617,OFF-AP-10004336,5,Рекомендую,2026-01-17
2618,OFF-PA-10001357,4,Нормально,2026-01-22
2619,OFF-PA-10001357,1,Отличный товар,2026-01-28
2620,OFF-PA-10001357,3,Нормально,2026-03-03
2621,OFF-FA-10000992,5,Нормально,2026-02-07
2622,OFF-FA-10000992,5,Плохой,2026-02-17
2623,OFF-FA-10000992,4,Отличный товар,2026-02-08
2624,OFF-FA-10000992,5,Не понравился,2026-02-27
2625,OFF-AR-10001221,5,Ужасный,2026-01-08
2626,OFF-AR-10001221,5,Нормально,2026-01-14
2627,OFF-AR-10001221,3,Не понравился,2026-02-22
2628,TEC-PH-10004830,1,Ужасный,2026-02-15
2629,TEC-PH-10004830,5,Плохой,2026-02-24
2630,TEC-PH-10004830,4,Плохой,2026-01-13
2631,TEC-PH-10004830,2,Отличный товар,2026-02-11
2632,OFF-PA-10004519,1,Рекомендую,2026-02-23
2633,OFF-PA-10004519,5,Рекомендую,2026-01-31
2634,OFF-PA-10004519,2,Не понравился,2026-01-20
2635,FUR-BO-10000362,5,Хороший,2026-01-22
2636,FUR-BO-10000362,5,Не понравился,2026-01-09
2637,FUR-BO-10000362,1,Отличный товар,2026-02-10
2638,FUR-BO-10000362,1,Нормально,2026-02-03
2639,OFF-PA-10000308,4,Плохой,2026-02-10
2640,OFF-PA-10000308,2,Хороший,2026-03-04
2641,OFF-PA-10000308,4,Рекомендую,2026-01-22
2642,OFF-SU-10001165,3,Плохой,2026-03-08
2643,OFF-SU-10001165,1,Плохой,2026-02-02
2644,OFF-SU-10001165,3,Плохой,2026-01-17
2645,OFF-SU-10001165,3,Хороший,2026-01-21
2646,OFF-AR-10003251,5,Нормально,2026-02-07
2647,OFF-AR-10003251,2,Хороший,2026-02-17
2648,OFF-AR-10001044,1,Хороший,2026-01-31
2649,OFF-AR-10001044,2,Хороший,2026-02-17
2650,OFF-AR-10001044,1,Рекомендую,2026-02-17
2651,OFF-AR-10000823,3,Отличный товар,2026-02-06
2652,OFF-AR-10000823,4,Нормально,2026-03-08
2653,OFF-AR-10004456,5,Рекомендую,2026-03-02
2654,OFF-AR-10004456,4,Ужасный,2026-03-06
2655,OFF-AR-10004456,4,Отличный товар,2026-01-21
2656,OFF-AR-10004456,3,Нормально,2026-02-09
2657,OFF-AR-10004456,3,Рекомендую,2026-03-02
2658,OFF-BI-10000591,5,Отличный товар,2026-01-29
2659,OFF-BI-10000591,5,Плохой,2026-02-18
2660,OFF-BI-10000591,3,Рекомендую,2026-01-08
2661,TEC-AC-10004855,5,Хороший,2026-02-18
2662,TEC-AC-10004855,4,Плохой,2026-01-14
2663,OFF-ST-10000352,3,Рекомендую,2026-01-20
2664,OFF-ST-10000352,2,Ужасный,2026-02-23
2665,OFF-ST-10000352,2,Плохой,2026-02-25
2666,OFF-ST-10000352,3,Не понравился,2026-03-09
2667,OFF-ST-10000352,5,Плохой,2026-02-01
2668,OFF-PA-10000575,3,Ужасный,2026-03-05
2669,OFF-PA-10000575,5,Ужасный,2026-01-19
2670,OFF-PA-10000575,2,Ужасный,2026-01-22
2671,OFF-PA-10000575,5,Нормально,2026-01-08
2672,OFF-PA-10000575,1,Не понравился,2026-02-10
2673,FUR-FU-10002937,4,Нормально,2026-02-10
2674,FUR-FU-10002937,1,Рекомендую,2026-01-30
2675,FUR-FU-10002937,2,Хороший,2026-03-02
2676,FUR-FU-10002937,5,Ужасный,2026-01-17
2677,TEC-AC-10003063,2,Хороший,2026-02-09
2678,TEC-AC-10003063,2,Нормально,2026-01-13
2679,TEC-AC-10002049,2,Рекомендую,2026-02-05
2680,TEC-AC-10002049,3,Хороший,2026-01-21
2681,TEC-AC-10002049,3,Хороший,2026-01-11
2682,TEC-AC-10002049,1,Рекомендую,2026-01-31
2683,OFF-ST-10002011,3,Не понравился,2026-01-25
2684,OFF-ST-10002011,3,Нормально,2026-02-13
2685,OFF-ST-10002011,3,Хороший,2026-01-18
2686,OFF-ST-10002011,3,Отличный товар,2026-01-22
2687,TEC-PH-10000038,4,Нормально,2026-01-17
2688,TEC-PH-10000038,5,Нормально,2026-02-10
2689,OFF-PA-10002689,3,Рекомендую,2026-01-10
2690,OFF-PA-10002689,1,Рекомендую,2026-01-14
2691,OFF-PA-10002689,2,Рекомендую,2026-02-13
2692,OFF-FA-10001135,3,Нормально,2026-03-09
2693,OFF-FA-10001135,4,Плохой,2026-03-01
2694,OFF-FA-10001135,3,Ужасный,2026-02-08
2695,OFF-BI-10004224,2,Не понравился,2026-02-04
2696,OFF-BI-10004224,1,Нормально,2026-02-28
2697,OFF-BI-10004224,2,Хороший,2026-02-24
2698,OFF-BI-10004224,5,Рекомендую,2026-01-19
2699,TEC-PH-10003357,3,Отличный товар,2026-03-02
2700,OFF-PA-10004475,1,Ужасный,2026-03-04
2701,OFF-PA-10003001,4,Отличный товар,2026-02-26
2702,OFF-FA-10000611,2,Хороший,2026-02-15
2703,OFF-FA-10000611,4,Хороший,2026-02-19
2704,OFF-FA-10000611,3,Не понравился,2026-03-05
2705,OFF-FA-10000611,3,Ужасный,2026-01-15
2706,OFF-BI-10001116,5,Рекомендую,2026-01-21
2707,OFF-BI-10001116,1,Плохой,2026-02-25
2708,OFF-BI-10001116,2,Отличный товар,2026-01-30
2709,TEC-PH-10004922,1,Ужасный,2026-01-18
2710,OFF-BI-10002353,1,Отличный товар,2026-03-02
2711,OFF-FA-10002676,3,Хороший,2026-01-08
2712,OFF-FA-10002676,3,Ужасный,2026-01-08
2713,OFF-FA-10002676,5,Отличный товар,2026-01-29
2714,TEC-AC-10003023,1,Рекомендую,2026-01-22
2715,OFF-PA-10000167,4,Ужасный,2026-01-28
2716,OFF-PA-10000167,2,Отличный товар,2026-01-10
2717,OFF-PA-10000167,3,Плохой,2026-02-11
2718,TEC-PH-10002185,1,Хороший,2026-02-05
2719,TEC-PH-10002185,4,Не понравился,2026-01-15
2720,TEC-PH-10002185,2,Хороший,2026-02-10
2721,FUR-FU-10000758,4,Рекомендую,2026-02-17
2722,FUR-FU-10000758,3,Отличный товар,2026-01-18
2723,FUR-FU-10000758,5,Не понравился,2026-03-02
2724,FUR-FU-10000758,1,Плохой,2026-02-13
2725,TEC-MA-10004679,5,Отличный товар,2026-03-05
2726,TEC-MA-10004679,4,Не понравился,2026-02-24
2727,TEC-MA-10004679,2,Нормально,2026-02-05
2728,OFF-AP-10002495,3,Отличный товар,2026-01-24
2729,OFF-AP-10002495,5,Плохой,2026-01-27
2730,OFF-AP-10002495,2,Нормально,2026-03-04
2731,OFF-AP-10002495,3,Хороший,2026-02-13
2732,OFF-AP-10002495,4,Нормально,2026-02-13
2733,OFF-BI-10002414,2,Ужасный,2026-02-25
2734,OFF-BI-10002414,4,Отличный товар,2026-01-17
2735,OFF-BI-10002414,3,Плохой,2026-01-29
2736,OFF-BI-10002414,2,Хороший,2026-01-31
2737,OFF-LA-10003077,5,Нормально,2026-03-06
2738,OFF-LA-10003077,3,Рекомендую,2026-02-28
2739,OFF-PA-10003424,1,Плохой,2026-01-21
2740,OFF-PA-10003424,4,Отличный товар,2026-03-02
2741,OFF-PA-10003424,3,Ужасный,2026-03-01
2742,OFF-PA-10003424,1,Рекомендую,2026-02-14
2743,FUR-BO-10003965,5,Плохой,2026-01-20
2744,FUR-BO-10003965,5,Рекомендую,2026-02-18
2745,FUR-FU-10002088,2,Рекомендую,2026-01-14
2746,FUR-FU-10002088,5,Нормально,2026-02-22
2747,TEC-AC-10000736,5,Не понравился,2026-03-07
2748,TEC-AC-10000736,5,Отличный товар,2026-01-09
2749,FUR-BO-10003966,3,Отличный товар,2026-02-08
2750,FUR-BO-10003966,2,Рекомендую,2026-01-14
2751,OFF-AP-10000828,5,Не понравился,2026-01-18
2752,OFF-AP-10000828,5,Отличный товар,2026-02-20
2753,OFF-AP-10000828,5,Нормально,2026-01-16
2754,OFF-AP-10002906,2,Не понравился,2026-02-08
2755,OFF-AP-10002906,5,Отличный товар,2026-02-28
2756,OFF-AP-10002906,4,Рекомендую,2026-01-11
2757,OFF-AP-10003860,2,Не понравился,2026-01-12
2758,OFF-AP-10003860,3,Рекомендую,2026-02-08
2759,FUR-TA-10001307,4,Не понравился,2026-03-01
2760,FUR-TA-10001307,5,Нормально,2026-03-08
2761,OFF-PA-10001457,5,Отличный товар,2026-02-12
2762,OFF-AP-10002082,4,Нормально,2026-02-09
2763,OFF-AP-10002082,4,Хороший,2026-01-29
2764,OFF-AP-10002082,4,Отличный товар,2026-01-16
2765,OFF-AP-10002082,5,Рекомендую,2026-01-20
2766,TEC-AC-10003590,4,Нормально,2026-03-03
2767,TEC-AC-10003590,2,Плохой,2026-01-24
2768,OFF-PA-10004355,5,Плохой,2026-02-25
2769,FUR-TA-10004607,1,Ужасный,2026-03-05
2770,OFF-PA-10003893,1,Нормально,2026-02-09
2771,TEC-PH-10001817,1,Не понравился,2026-02-25
2772,TEC-PH-10001817,5,Плохой,2026-01-28
2773,FUR-BO-10000330,3,Отличный товар,2026-03-03
2774,FUR-BO-10003159,4,Ужасный,2026-02-15
2775,FUR-BO-10003159,2,Нормально,2026-01-16
2776,FUR-BO-10003159,4,Нормально,2026-01-29
2777,FUR-BO-10003159,1,Отличный товар,2026-01-09
2778,FUR-BO-10003159,5,Отличный товар,2026-02-26
